loop-location,ICC-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(903),1,74,0.1486,1,0.06667,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(904),1,63,0.8254,1,0.4,0.02857,0,0.07143,0.07143,0,46,0,46,0,10,4,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(896),1,75,0.1467,1,0.06452,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(897),1,63,0.8254,1,0.4,0.02857,0,0.07143,0.07143,0,46,0,46,0,10,4,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(889),1,76,0.1447,1,0.06452,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(890),0,64,0.8125,1,0.3944,0.02817,0,0.07143,0.07143,0,46,0,46,0,10,4,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1120),0,48,0.1875,1,0.1064,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1121),0,36,0.25,1,0.1429,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1122),0,24,0.6667,0,0.3469,0.02041,0,0,0,0,13,0,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1148),0,18,0.6111,0,0.2286,0.02857,0,0,0,0,10,4,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1168),0,174,0.01724,0,0.005455,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1190),0,174,0.01724,0,0.005455,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/add.c(44),1,81,0.1235,1,0.04545,0,0,0,0,0,0,0,0,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/add.c(45),0,70,0.1429,1,0.05882,0,0,0,0,0,0,0,0,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/add.c(46),0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/add.c(47),1,48,0.8125,1,0.4078,0.02913,0,0.07895,0.07895,0,34,0,34,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(66),1,46,0.4348,2,0.2113,0.02817,0,0.0625,0.0625,0,6,0,6,0,26,12,14
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(67),0,25,0.72,1,0.3455,0.01818,0,0.1579,0.1579,0,10,0,10,0,9,2,7
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(50),0,97,0.03093,1,0.03361,0.01681,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(52),0,80,0.0375,1,0.04124,0.02062,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(54),0,63,0.3016,2,0.1667,0.02381,0,0.0625,0.0625,0,6,0,6,0,26,13,13
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(58),0,41,0.7561,1,0.3571,0.04082,0,0.1081,0.1081,0,19,0,19,0,18,5,13
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(46),1,13,0.4615,0,0.2593,0.03704,0,0,0,0,3,0,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(95),1,46,0.4348,2,0.2113,0.02817,0,0.0625,0.0625,0,6,0,6,0,26,12,14
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(96),0,25,0.72,1,0.3455,0.01818,0,0.1579,0.1579,0,10,0,10,0,9,2,7
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(84),0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(85),0,58,0.1379,1,0.06061,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(86),0,47,0.2128,1,0.07692,0,0,0,0,0,0,0,0,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(87),0,36,0.75,1,0.3571,0.03571,0,0.09677,0.09677,0,17,0,17,0,14,4,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/error.c(80),1,13,0.4615,0,0.2593,0.03704,0,0,0,0,3,0,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(343),1,71,0.1268,1,0.05263,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(344),0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(345),0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(346),1,35,0.7714,1,0.3867,0.02667,0,0.07692,0.07692,0,22,0,22,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(248),0,1078,0.002783,1,0.001287,0.0006437,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(250),0,1061,0.002828,1,0.001324,0.000662,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(253),0,156,0.6667,5,0.2903,0.0457,0,0.1257,0.1257,0,67,0,67,0,124,56,68
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(273),1,517,0.94,3,0.4189,0.01893,0,0.1195,0.1195,0,456,0,456,0,163,71,92
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(309),1,132,0.8712,2,0.3772,0.03293,0,0.1056,0.1056,0,105,0,105,0,56,26,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(319),1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(327),1,136,0.875,2,0.3801,0.03216,0,0.1152,0.1152,0,109,0,109,0,56,26,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(257),1,19,0.5789,0,0.3171,0.04878,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(263),1,21,0.619,0,0.3333,0.04444,0,0,0,0,10,0,10,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(320),1,83,0.8434,1,0.4254,0.03867,0,0.04348,0.04348,0,65,0,65,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(154),0,1078,0.002783,1,0.001287,0.0006437,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(156),0,1061,0.002828,1,0.001324,0.000662,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(159),0,156,0.6667,5,0.2903,0.0457,0,0.1257,0.1257,0,67,0,67,0,124,56,68
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(178),1,517,0.94,3,0.4189,0.01893,0,0.1195,0.1195,0,456,0,456,0,163,71,92
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(215),1,132,0.8712,2,0.3772,0.03293,0,0.1056,0.1056,0,105,0,105,0,56,26,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(225),1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(233),1,136,0.875,2,0.3801,0.03216,0,0.1152,0.1152,0,109,0,109,0,56,26,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(163),1,19,0.5789,0,0.3171,0.04878,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(168),1,21,0.619,0,0.3333,0.04444,0,0,0,0,10,0,10,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(226),1,83,0.8434,1,0.4254,0.03867,0,0.04348,0.04348,0,65,0,65,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(60),0,1078,0.002783,1,0.001287,0.0006437,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(62),0,1061,0.002828,1,0.001324,0.000662,0,0.3333,0.3333,0,1,0,1,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(65),0,156,0.6667,5,0.2903,0.0457,0,0.1257,0.1257,0,67,0,67,0,124,56,68
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(85),1,517,0.94,3,0.4189,0.01893,0,0.1195,0.1195,0,456,0,456,0,163,71,92
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(121),1,132,0.8712,2,0.3772,0.03293,0,0.1056,0.1056,0,105,0,105,0,56,26,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(131),1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(139),1,136,0.875,2,0.3801,0.03216,0,0.1152,0.1152,0,109,0,109,0,56,26,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(69),1,19,0.5789,0,0.3171,0.04878,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(75),1,21,0.619,0,0.3333,0.04444,0,0,0,0,10,0,10,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(132),1,83,0.8434,1,0.4254,0.03867,0,0.04348,0.04348,0,65,0,65,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(47),1,57,0.1404,1,0.06667,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(48),0,45,0.1778,1,0.08333,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(49),0,33,0.2424,1,0.1111,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_rhs.c(50),0,21,0.6667,0,0.3488,0.02326,0,0,0,0,11,0,11,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/exact_solution.c(43),0,114,0.8246,1,0.3843,0.04982,0,0.2222,0.2222,0,54,0,54,0,63,13,50
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(191),0,64,0.2188,2,0.1268,0.01408,0,0.04762,0.04762,0,3,0,3,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(193),0,47,0.383,2,0.2258,0.01613,0,0.08,0.08,0,7,0,7,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(196),1,25,0.68,0,0.3585,0.03774,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(175),0,64,0.2188,2,0.1268,0.01408,0,0.04762,0.04762,0,3,0,3,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(177),0,47,0.383,2,0.2258,0.01613,0,0.08,0.08,0,7,0,7,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(180),1,25,0.68,0,0.3585,0.03774,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(159),0,64,0.2188,2,0.1268,0.01408,0,0.04762,0.04762,0,3,0,3,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(161),0,47,0.08511,1,0.1452,0.08065,0,0.5,0.5,0,2,0,2,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(164),1,25,0.68,0,0.3585,0.03774,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(143),0,64,0.2188,2,0.1268,0.01408,0,0.04762,0.04762,0,3,0,3,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(145),0,47,0.08511,1,0.1452,0.08065,0,0.5,0.5,0,2,0,2,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(148),1,25,0.68,0,0.3585,0.03774,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(127),0,64,0.2188,2,0.1268,0.01408,0,0.04762,0.04762,0,3,0,3,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(129),0,47,0.383,2,0.2258,0.01613,0,0.08,0.08,0,7,0,7,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(132),1,25,0.68,0,0.3585,0.03774,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(111),0,64,0.2188,2,0.1268,0.01408,0,0.04762,0.04762,0,3,0,3,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(113),0,47,0.383,2,0.2258,0.01613,0,0.08,0.08,0,7,0,7,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(116),1,25,0.68,0,0.3585,0.03774,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(66),0,218,0.02752,1,0.01702,0.008511,0,0.1111,0.1111,0,1,0,1,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(68),0,201,0.02985,1,0.01896,0.009479,0,0.1111,0.1111,0,1,0,1,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(70),0,184,0.2337,5,0.07772,0.005181,0,0.01053,0.01053,0,3,0,3,0,92,46,46
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(73),0,20,0.6,1,0.3182,0.04545,0,0.2,0.2,0,8,0,8,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(78),0,20,0.6,1,0.3182,0.04545,0,0.2,0.2,0,8,0,8,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(83),0,20,0.6,1,0.3182,0.04545,0,0.2,0.2,0,8,0,8,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(88),1,101,0.8713,3,0.4025,0.02966,0,0.1415,0.1415,0,82,0,82,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(51),1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(52),0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(53),0,65,0.8,0,0.4222,0.03704,0,0,0,0,45,0,45,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(212),1,115,0.2348,0,0.2338,0.05844,0,0,0,0,21,0,21,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(213),0,62,0.8065,0,0.4308,0.04615,0,0,0,0,42,0,42,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(239),1,109,0.2202,0,0.223,0.06081,0,0,0,0,18,0,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/initialize.c(240),0,59,0.7966,0,0.4274,0.04839,0,0,0,0,39,0,39,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/ninvr.c(45),1,170,0.1,1,0.01923,0,0,0,0,0,0,0,0,0,48,24,24
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/ninvr.c(46),0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/ninvr.c(47),0,148,0.8851,1,0.375,0.0266,0,0.06349,0.06349,0,92,0,92,0,97,36,61
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/pinvr.c(45),1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/pinvr.c(46),0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/pinvr.c(47),0,148,0.8851,1,0.375,0.0266,0,0.06349,0.06349,0,92,0,92,0,97,36,61
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(373),1,69,0.1304,1,0.05405,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(374),0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(375),0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(376),1,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(363),0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(364),0,93,0.129,1,0.06667,0,0,0,0,0,0,0,0,0,28,14,14
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(365),0,82,0.8659,1,0.4343,0.02857,0,0.04286,0.04286,0,66,0,66,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(352),1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(353),0,109,0.1193,1,0.06061,0,0,0,0,0,0,0,0,0,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(354),1,98,0.8776,1,0.4402,0.02871,0,0.03529,0.03529,0,81,0,81,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(338),1,147,0.09524,1,0.0274,0,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(339),0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(340),0,124,0.1129,1,0.05556,0,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(341),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(328),0,120,0.1083,1,0.04082,0,0,0,0,0,0,0,0,0,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(329),0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(330),0,98,0.8776,1,0.4402,0.02871,0,0.03529,0.03529,0,81,0,81,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(318),1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(319),0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(320),1,82,0.8659,1,0.4343,0.02857,0,0.04286,0.04286,0,66,0,66,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(273),1,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(274),0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(275),0,815,0.919,4,0.443,0.03235,0,0.05589,0.05589,0,718,0,718,0,105,42,63
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(179),1,1394,0.07245,1,0.001764,0.000392,0,0.0006789,0.0006789,0,1,0,1,0,1472,736,736
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(180),0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(223),0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(231),0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(239),0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(251),0,109,0.1193,1,0.06061,0,0,0,0,0,0,0,0,0,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(260),0,93,0.129,1,0.06667,0,0,0,0,0,0,0,0,0,28,14,14
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(181),1,815,0.919,4,0.443,0.03235,0,0.05589,0.05589,0,718,0,718,0,105,42,63
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(224),1,82,0.8659,1,0.4343,0.02857,0,0.04286,0.04286,0,66,0,66,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(232),0,98,0.8776,1,0.4402,0.02871,0,0.03529,0.03529,0,81,0,81,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(240),0,124,0.1129,1,0.05556,0,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(252),1,98,0.8776,1,0.4402,0.02871,0,0.03529,0.03529,0,81,0,81,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(261),0,82,0.8659,1,0.4343,0.02857,0,0.04286,0.04286,0,66,0,66,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(241),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(89),1,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(90),0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(132),0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(147),0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(158),0,198,0.07071,1,0.02232,0.008929,0,0.02222,0.02222,0,1,0,1,0,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(91),1,815,0.919,4,0.443,0.03235,0,0.05589,0.05589,0,718,0,718,0,105,42,63
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(134),1,82,0.8659,1,0.4343,0.02857,0,0.04286,0.04286,0,66,0,66,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(140),0,98,0.8776,1,0.4402,0.02871,0,0.03529,0.03529,0,81,0,81,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(148),0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(160),1,98,0.8776,1,0.4402,0.02871,0,0.03529,0.03529,0,81,0,81,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(167),0,82,0.8659,1,0.4343,0.02857,0,0.04286,0.04286,0,66,0,66,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(149),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(75),1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(76),0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(77),0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/SP/src/rhs.c(78),0,34,0.7647,0,0.3944,0.02817,0,0,0,0,23,0,23,0,0,0,0
