loop-location,icc-parallel,omp,icc-labels,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(450),0,0,0,20,0.8,1,0.25,2,1,0.175,0.025,0,0.4,0.04,0,25,11,0,1,0,11,1,8,4,0,0,0,4,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(451),0,0,0,13,0.6923,0,0,3,0,0.4,0.04,0,0,0,0,7,6,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(444),1,1,0,10,0.5,0,0,1,0,0.3333,0.05556,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(594),0,0,0,121,0.9421,6,0.2193,1,2,0.1717,0.008584,0,0.2849,0.07821,0,179,95,0,0,0,95,0,36,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(600),1,0,1,22,0.8182,1,0.1667,2,0,0.4048,0.02381,0,0.05882,0,0,17,15,0,0,0,15,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(610),1,0,1,22,0.8182,1,0.1667,2,0,0.4048,0.02381,0,0.05882,0,0,17,15,0,0,0,15,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(763),0,0,0,103,0.9612,5,0.202,1,3,0.0641,0.01709,0,0.4455,0.09005,0,211,107,0,1,0,107,1,36,24,0,0,0,24,0,0,0,0,0,1,0.0101,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(764),0,0,0,93,0.957,4,0.1573,2,2,0.07282,0.01942,0,0.4645,0.0765,0,183,94,0,1,0,94,1,24,16,0,0,0,16,0,0,0,0,0,1,0.01124,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(765),0,0,0,83,0.9518,3,0.1013,3,1,0.08989,0.02809,0,0.487,0.05195,0,154,80,0,1,0,80,1,12,8,0,0,0,8,0,0,0,0,0,1,0.01266,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(766),0,0,0,73,0.9452,0,0,4,0,0.4966,0.03356,0,0,0,0,67,66,0,1,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0.01449,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(63),1,0,1,9,0.5556,0,0,1,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(58),1,0,1,13,0.6923,0,0,1,0,0.44,0.08,0,0,0,0,6,5,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2222,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(51),1,0,1,21,0.8095,0,0,1,0,0.4884,0.09302,0,0,0,0,14,11,0,3,3,11,3,0,0,0,0,0,0,0,0,0,0,0,4,0.2353,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(46),1,0,1,13,0.6923,0,0,1,0,0.4583,0.08333,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2222,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(210),1,0,1,13,0.6923,0,0,1,0,0.44,0.08,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(198),1,0,1,16,0.75,0,0,2,0,0.4375,0.0625,0,0,0,0,10,9,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0.08333,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(192),1,0,1,18,0.7778,0,0,2,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(186),1,0,1,16,0.75,0,0,2,0,0.4375,0.0625,0,0,0,0,10,9,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0.08333,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(153),1,0,1,25,0.84,1,0.1905,1,1,0.1538,0.03846,0,0.4444,0.05556,0,36,17,0,1,0,17,1,8,4,0,0,0,4,0,0,0,0,0,1,0.04762,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(154),1,0,1,18,0.7778,0,0,2,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(131),1,0,1,16,0.75,0,0,2,0,0.4375,0.0625,0,0,0,0,10,9,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0.08333,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(126),1,0,1,19,0.7895,0,0,2,0,0.4474,0.05263,0,0,0,0,13,12,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0.06667,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(101),1,0,1,38,0.8947,2,0.2353,1,2,0.1,0.025,0,0.4219,0.0625,0,64,29,0,1,0,29,1,16,8,0,0,0,8,0,0,0,0,0,1,0.02941,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(102),1,0,1,31,0.871,1,0.1481,2,1,0.125,0.03125,0,0.4583,0.04167,0,48,23,0,1,0,23,1,8,4,0,0,0,4,0,0,0,0,0,1,0.03704,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(103),1,0,1,24,0.8333,0,0,3,0,0.4583,0.04167,0,0,0,0,18,17,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(265),1,1,1,101,0.9604,2,0.08247,1,2,0.05785,0.02893,0,0.4955,0.1091,0,220,112,0,12,1,112,12,16,8,0,0,0,8,0,0,0,0,0,6,0.06186,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(267),1,0,1,93,0.957,1,0.04494,2,1,0.08411,0.05607,0,0.5,0.06383,0,188,90,0,12,6,90,12,8,4,0,0,0,4,0,0,0,0,0,6,0.06742,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(268),1,0,1,86,0.9535,0,0,3,0,0.5,0.06383,0,0,0,0,86,74,0,12,6,74,12,0,0,0,0,0,0,0,0,0,0,0,6,0.07317,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(243),1,1,1,162,0.9753,3,0.07595,1,3,0.06736,0.03109,0,0.5028,0.1193,0,352,188,3,8,0,188,11,24,12,0,0,0,12,0,0,0,0,0,9,0.05696,1,0.006329,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(248),1,0,1,147,0.9728,2,0.05594,2,2,0.05935,0.04154,0,0.5178,0.09061,0,309,155,3,8,0,155,11,16,8,0,0,0,8,0,0,0,0,0,8,0.05594,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(249),1,0,1,140,0.9714,1,0.02941,3,1,0.06472,0.04531,0,0.5089,0.04982,0,281,137,3,8,0,137,11,8,4,0,0,0,4,0,0,0,0,0,8,0.05882,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(250),1,0,1,133,0.9699,0,0,4,0,0.5089,0.04982,0,0,0,0,130,119,3,8,0,119,11,0,0,0,0,0,0,0,0,0,0,0,8,0.06202,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(237),1,0,1,14,0.7143,0,0,1,0,0.4444,0.07407,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(290),1,0,1,46,0.913,3,0.2619,1,2,0.09,0.03,0,0.4458,0.1084,0,83,40,0,1,0,39,2,20,11,0,1,0,10,2,0,0,0,0,1,0.02381,0,0,1,0.09091,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(291),1,0,1,39,0.8974,2,0.2,2,1,0.1084,0.03614,0,0.4697,0.09091,0,66,33,0,1,0,32,2,12,7,0,1,0,6,2,0,0,0,0,1,0.02857,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(292),1,0,1,32,0.875,1,0.1071,3,0,0.4697,0.04545,0,0.1111,0.1111,0,27,26,0,1,0,25,2,4,3,0,1,0,2,2,0,0,0,0,1,0.03571,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(338),1,1,0,372,0.9866,13,0.1417,1,13,0.0299,0.02326,0,0.2933,0.03811,0,866,330,0,136,0,330,136,104,52,0,0,0,52,0,0,0,0,0,16,0.0436,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(339),0,0,0,364,0.989,12,0.1333,2,12,0.03464,0.02425,0,0.2705,0.01449,0,828,305,0,136,0,305,136,96,48,0,0,0,48,0,0,0,0,0,16,0.04444,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(342),0,0,0,27,0.8519,1,0.1739,3,1,0.1296,0.01852,0,0.4359,0.02564,0,39,18,0,1,0,18,1,8,4,0,0,0,4,0,0,0,0,0,1,0.04348,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(349),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(357),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(369),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(372),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(364),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(384),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(387),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(380),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(393),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(398),0,0,0,20,0.8,0,0,3,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(343),0,0,0,20,0.8,0,0,4,0,0.4359,0.02564,0,0,0,0,14,13,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(333),1,1,1,10,0.5,0,0,1,0,0.3333,0.05556,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(324),1,1,0,24,0.7917,1,0.2105,1,1,0.2979,0.04255,0,0.3043,0.04348,0,23,13,0,0,0,13,0,8,4,0,0,0,4,0,0,0,0,0,2,0.1053,2,0.1053,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(326),0,0,0,10,0.6,0,0,2,0,0.3889,0.05556,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1667,1,0.1667,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(318),1,1,1,25,0.8,0,0,1,0,0.46,0.06,0,0,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,1,0.05,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(46),1,1,0,9,0.5556,0,0,1,0,0.375,0.0625,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0.2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(66),1,1,0,866,0.1328,0,0,1,32,0.03507,0.0003076,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,19,0.0253,0,0,1,0.008696,1,0.008696,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(67),0,0,0,858,0.9953,16,0.5785,2,31,0.0434,0.01195,0,0.1355,0.04581,0.01681,3034,894,66,156,0,814,1373,2257,591,66,156,0,511,1322,0,0,0,0,20,0.02342,1,0.001171,19,0.03846,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(172),0,0,0,39,0.8974,2,0.3429,3,1,0.09639,0.0241,0,0.3582,0.0597,0,67,31,0,1,0,31,4,19,11,0,1,0,11,4,0,0,0,0,1,0.02857,0,0,1,0.08333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(196),0,0,0,30,0.8667,1,0.3077,3,0,0.4444,0.03175,0,0.07407,0.07407,0,27,23,0,1,0,23,4,11,7,0,1,0,7,4,0,0,0,0,1,0.03846,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(184),0,0,0,59,0.9322,3,0.4,3,2,0.125,0.01562,0,0.2981,0.07692,0.009615,104,52,0,1,0,51,6,35,23,0,1,0,22,5,0,0,0,0,1,0.01818,0,0,1,0.04545,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(217),0,0,0,30,0.8667,1,0.3077,3,0,0.4444,0.03175,0,0.07407,0.07407,0,27,23,0,1,0,23,4,11,7,0,1,0,7,4,0,0,0,0,1,0.03846,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(205),0,0,0,59,0.9322,3,0.4182,3,2,0.125,0.01562,0,0.2788,0.06731,0,104,52,0,1,0,51,6,37,24,0,1,0,23,6,0,0,0,0,1,0.01818,0,0,1,0.04348,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(238),0,0,0,30,0.8667,1,0.3077,3,0,0.4444,0.03175,0,0.07407,0.07407,0,27,23,0,1,0,23,4,11,7,0,1,0,7,4,0,0,0,0,1,0.03846,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(226),0,0,0,59,0.9322,3,0.4182,3,2,0.125,0.01562,0,0.2788,0.06731,0,104,52,0,1,0,51,6,37,24,0,1,0,23,6,0,0,0,0,1,0.01818,0,0,1,0.04348,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(258),0,0,0,30,0.8667,1,0.3077,3,0,0.4444,0.03175,0,0.07407,0.07407,0,27,23,0,1,0,23,4,11,7,0,1,0,7,4,0,0,0,0,1,0.03846,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(247),0,0,0,59,0.9322,3,0.4,3,2,0.125,0.01562,0,0.2981,0.07692,0.009615,104,52,0,1,0,51,6,35,23,0,1,0,22,5,0,0,0,0,1,0.01818,0,0,1,0.04545,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(100),1,0,1,109,0.9633,4,0.1524,3,4,0.04583,0.02083,0,0.4615,0.0724,0,221,105,2,3,0,105,5,32,16,0,0,0,16,0,0,0,0,0,2,0.01905,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(125),0,0,0,180,0.9778,8,0.358,3,7,0.04989,0.01814,0,0.3504,0.08759,0.01946,411,178,8,10,0,170,58,140,70,8,10,0,62,50,0,0,0,0,4,0.02273,0,0,4,0.06349,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(173),0,0,0,32,0.875,1,0.2857,4,0,0.4478,0.02985,0,0.06897,0.06897,0,29,25,0,1,0,25,4,11,7,0,1,0,7,4,0,0,0,0,1,0.03571,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(186),0,0,0,44,0.9091,2,0.35,4,1,0.08511,0.02128,0,0.3718,0.07692,0,78,37,0,1,0,36,5,22,14,0,1,0,13,5,0,0,0,0,1,0.025,0,0,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(207),0,0,0,44,0.9091,2,0.35,4,1,0.08511,0.02128,0,0.3718,0.07692,0,78,37,0,1,0,36,5,22,14,0,1,0,13,5,0,0,0,0,1,0.025,0,0,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(228),0,0,0,44,0.9091,2,0.35,4,1,0.08511,0.02128,0,0.3718,0.07692,0,78,37,0,1,0,36,5,22,14,0,1,0,13,5,0,0,0,0,1,0.025,0,0,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(249),0,0,0,44,0.9091,2,0.35,4,1,0.08511,0.02128,0,0.3718,0.07692,0,78,37,0,1,0,36,5,22,14,0,1,0,13,5,0,0,0,0,1,0.025,0,0,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(101),0,0,0,102,0.9608,3,0.1224,4,3,0.04525,0.0181,0,0.468,0.05911,0,203,97,2,3,0,97,5,24,12,0,0,0,12,0,0,0,0,0,2,0.02041,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(132),0,0,0,46,0.913,2,0.3571,4,1,0.1735,0.02041,0,0.2877,0.06849,0,73,40,0,1,0,39,4,23,16,0,1,0,15,4,0,0,0,0,1,0.02381,0,0,1,0.06667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(141),0,0,0,79,0.9494,3,0.4667,4,2,0.2056,0.02222,0,0.2889,0.08889,0,135,74,2,3,0,72,15,59,38,2,3,0,36,15,0,0,0,0,2,0.02667,0,0,2,0.05714,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(160),0,0,0,46,0.913,2,0.3571,4,1,0.1735,0.02041,0,0.2877,0.06849,0,73,40,0,1,0,39,4,23,16,0,1,0,15,4,0,0,0,0,1,0.02381,0,0,1,0.06667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(187),0,0,0,37,0.8919,1,0.303,5,0,0.4487,0.02564,0,0.1143,0.1143,0,35,31,0,1,0,30,5,14,10,0,1,0,9,5,0,0,0,0,1,0.0303,0,0,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(208),0,0,0,37,0.8919,1,0.303,5,0,0.4487,0.02564,0,0.1143,0.1143,0,35,31,0,1,0,30,5,14,10,0,1,0,9,5,0,0,0,0,1,0.0303,0,0,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(229),0,0,0,37,0.8919,1,0.303,5,0,0.4487,0.02564,0,0.1143,0.1143,0,35,31,0,1,0,30,5,14,10,0,1,0,9,5,0,0,0,0,1,0.0303,0,0,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(250),0,0,0,37,0.8919,1,0.303,5,0,0.4487,0.02564,0,0.1143,0.1143,0,35,31,0,1,0,30,5,14,10,0,1,0,9,5,0,0,0,0,1,0.0303,0,0,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(102),1,0,1,95,0.9579,2,0.08791,5,2,0.1872,0.02956,0,0.3822,0.03822,0,157,87,2,3,0,87,5,16,8,0,0,0,8,0,0,0,0,0,2,0.02198,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(134),0,0,0,30,0.8667,1,0.2308,5,0,0.4516,0.03226,0,0.1538,0.1538,0,26,24,0,1,0,23,3,8,6,0,1,0,5,3,0,0,0,0,1,0.03846,0,0,1,0.1667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(150),0,0,0,45,0.9111,2,0.3415,5,1,0.1771,0.02083,0,0.2958,0.07042,0,71,39,0,1,0,38,4,22,15,0,1,0,14,4,0,0,0,0,1,0.02439,0,0,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(162),0,0,0,30,0.8667,1,0.2308,5,0,0.4516,0.03226,0,0.1538,0.1538,0,26,24,0,1,0,23,3,8,6,0,1,0,5,3,0,0,0,0,1,0.03846,0,0,1,0.1667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(111),1,0,1,62,0.9355,2,0.1207,6,1,0.1484,0.03125,0,0.4356,0.0495,0,101,54,0,1,0,53,2,12,7,0,1,0,6,2,0,0,0,0,1,0.01724,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(152),0,0,0,29,0.8621,1,0.16,6,0,0.45,0.03333,0,0.2,0.2,0.04,25,22,1,1,0,22,3,5,3,0,1,0,3,2,0,0,0,0,1,0.04,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(113),0,0,0,46,0.913,1,0.07143,7,0,0.4731,0.02151,0,0.07317,0.07317,0,41,40,0,1,0,39,2,4,3,0,1,0,2,2,0,0,0,0,1,0.02381,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(293),1,1,1,1076,0.1989,0,0,1,31,0.06163,0.008733,0,0,0,0,73,71,0,0,0,71,0,0,0,0,0,0,0,0,20,0.0232,0,0,35,0.1636,35,0.1636,0,0,0,0
