loop-location,icc,omp,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1470),1,,1,33,0.8788,2,0.2414,0.4189,0.02703,0,0.05714,0.05714,0,35,27,3,5,0,13,5,3,5,0,0,0,0,0,3,0.1034,0,0,3,0.4286,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1457),1,,1,21,0.8095,1,0.2353,0.4,0.02222,0,0.05263,0.05263,0,19,15,2,2,0,7,4,2,1,0,0,0,0,0,2,0.1176,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1354),0,1,1,13,0.6154,0,0,0.4,0.08,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(812),0,1,1,2592,0.9981,27,0.109,0.02817,0.02348,0,0.04432,0.01872,0,14101,5086,2858,3236,0,9068,2974,2858,3236,0,0,0,0,0,195,0.07538,0,0,164,0.5816,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(764),0,1,1,39,0.359,1,0.2857,0.381,0.07143,0,0.2308,0.2308,0,13,11,2,0,0,6,4,2,0,0,2,0.08,1,0.04,1,0.07143,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(768),0,,0,21,0.6667,1,0.1429,0.3721,0.04651,0,0.1538,0.1538,0,13,11,1,1,0,3,1,1,1,0,0,0,0,0,2,0.1429,1,0.07143,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(752),0,1,1,13,0.6154,0,0,0.4,0.08,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(83),0,1,1,2398,0.9979,8,0.1362,0.01757,0.01657,0,0.03292,0.01332,0,24482,1835,0,19506,0,19506,0,0,19506,0,0,0,0,0,327,0.1366,0,0,326,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1879),0,,0,503,0.7316,3,0.7826,0.03347,0.02615,0,0.06769,0.01856,0,916,403,54,104,0,768,343,54,104,0,2,0.01481,2,0.01481,22,0.05978,4,0.01087,22,0.07639,4,0.01389
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1837),0,,0,121,0.9669,4,0.1026,0.2895,0.06015,0,0.1878,0.1326,0,181,111,6,8,0,20,6,6,8,0,0,0,0,0,8,0.06838,2,0.01709,6,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1818),1,,1,25,0.84,1,0.09524,0.4808,0.07692,0,0.2105,0.2105,0,19,18,1,0,0,2,1,1,0,0,0,0,0,0,2,0.09524,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1810),1,,1,12,0.6667,0,0,0.4545,0.09091,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1576),1,,1,13,0.6923,1,0.5556,0.2941,0.02941,0,0.0625,0.0625,0,16,7,2,1,0,14,5,2,1,0,0,0,0,0,2,0.2222,0,0,2,0.4,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1594),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1599),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1604),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1609),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2182),1,,1,14,0.7143,0,0,0.4444,0.07407,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2188),1,,1,13,0.6923,0,0,0.44,0.08,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2195),1,,1,14,0.7143,0,0,0.4444,0.07407,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2201),1,,1,13,0.6923,0,0,0.44,0.08,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2208),1,,1,14,0.7143,0,0,0.4444,0.07407,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2214),1,,1,13,0.6923,0,0,0.44,0.08,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2221),1,,1,14,0.7143,0,0,0.4444,0.07407,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2227),1,,1,13,0.6923,0,0,0.44,0.08,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1693),1,,1,23,0.8261,0,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1688),1,,1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1677),1,,1,23,0.8261,0,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1671),1,,1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1660),1,,1,23,0.8261,0,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1654),1,,1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1639),1,,1,23,0.8261,0,0,0.4667,0.04444,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05263,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1635),1,,1,24,0.8333,0,0,0.4681,0.04255,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1717),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1714),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1724),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1721),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1731),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1728),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1738),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1735),1,,1,21,0.8095,1,0.1176,0.4419,0.04651,0,0.125,0.125,0,16,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0.05882,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1538),1,,1,20,0.65,1,0.1538,0.3514,0.02703,0,0,0,0,10,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1757),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1761),1,,1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1767),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1771),1,,1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1777),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1781),1,,1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1787),1,,1,20,0.8,1,0.125,0.439,0.04878,0,0.1333,0.1333,0,15,13,0,0,0,3,1,0,0,0,0,0,0,0,1,0.0625,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1791),1,,1,19,0.7895,1,0.1333,0.4359,0.05128,0,0.1429,0.1429,0,14,12,0,0,0,3,1,0,0,0,0,0,0,0,1,0.06667,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(103),0,1,1,78,0.9359,0,0,0.5671,0.122,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,10,0.137,7,0.09589,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(54),0,1,1,258,0.1705,0,0,0.3472,0.04167,0,0,0,0,40,40,0,0,0,0,0,0,0,0,17,0.07944,0,0,5,0.1136,4,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(61),1,,1,209,0.7751,3,0.08025,0.1902,0.0625,0,0.08276,0.04828,0,290,134,0,44,0,43,0,0,43,0,0,0,0,0,17,0.1049,0,0,13,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(82),1,,1,46,0.06522,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06977,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(83),1,,1,39,0.8974,0,0,0.4744,0.02564,0,0,0,0,33,30,0,3,0,0,0,0,0,0,0,0,0,0,3,0.08571,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(90),1,1,1,14,0.6429,1,0.3333,0.3793,0.06897,0,0.25,0.25,0,8,7,1,0,0,4,3,1,0,0,0,0,0,0,1,0.1111,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(62),0,1,1,140,0.08571,0,0,0.3256,0.04651,0,0,0,0,7,7,0,0,0,0,0,0,0,0,2,0.01562,0,0,1,0.08333,1,0.08333,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(65),1,,1,123,0.02439,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01667,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(66),1,,1,116,0.02586,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0177,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(67),1,,1,109,0.3211,1,0.1714,0.4235,0.03529,0,0.07317,0.07317,0,41,33,4,4,0,15,7,4,4,0,0,0,0,0,2,0.05714,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(68),1,,1,72,0.9444,1,0.07353,0.4933,0.04,0,0.07353,0.07353,0,68,66,1,1,0,7,5,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(53),1,,1,29,0.1034,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03846,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(54),1,,1,22,0.8182,0,0,0.4667,0.06667,0,0,0,0,16,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05556,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(134),0,1,1,1456,0.274,7,0.2206,0.2803,0.03066,0,0.03114,0.03114,0,867,403,117,347,0,595,131,117,347,0,45,0.04257,17,0.01608,70,0.1754,22,0.05514,47,0.5341,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(142),0,,0,137,0.0219,0,0,0.04167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.08209,2,0.01493,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(166),0,,0,124,0.3065,1,0.1842,0.3101,0.03101,0,0.06667,0.06667,0,60,39,8,13,14,32,11,8,13,14,8,0.09302,5,0.05814,4,0.1053,0,0,4,0.5714,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(196),0,,0,177,0.7797,4,0.06522,0.4966,0.05068,0,0.1111,0.1037,0,135,117,2,10,8,15,3,2,10,8,2,0.05128,0,0,18,0.1304,10,0.07246,8,0.8889,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(254),1,,1,63,0.9365,0,0,0.5118,0.04724,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05085,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(263),1,,1,89,0.6854,1,0.03279,0.5077,0.04615,0,0.03571,0.03571,0,56,54,0,2,0,2,0,0,2,0,0,0,0,0,4,0.06557,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(285),1,,1,89,0.6854,1,0.03279,0.5077,0.04615,0,0.03571,0.03571,0,56,54,0,2,2,2,0,0,2,2,0,0,0,0,4,0.06557,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(300),1,,1,63,0.9365,0,0,0.5118,0.04724,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05085,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(318),1,,1,93,0.6882,1,0.03125,0.5074,0.04412,0,0.0339,0.0339,0,59,57,0,2,0,2,0,0,2,0,0,0,0,0,4,0.0625,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(332),1,,1,66,0.9394,0,0,0.5113,0.04511,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0.04839,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(360),1,,1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(368),1,,1,22,0.8182,1,0.1111,0.4583,0.08333,0,0.2222,0.2222,0,18,14,0,4,2,4,0,0,4,2,0,0,0,0,2,0.1111,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(377),1,,1,30,0.8667,1,0.1154,0.4571,0.08571,0,0.2,0.2,0,30,21,0,9,4,9,0,0,9,4,0,0,0,0,3,0.1154,0,0,3,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(387),1,,1,24,0.125,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04762,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(402),1,,1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(410),1,,1,35,0.08571,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0625,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(420),0,,0,46,0.06522,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06977,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(143),0,,0,130,0.9692,1,0.06349,0.44,0.05231,0,0.09195,0.09195,0,174,113,0,61,0,60,0,0,60,0,0,0,0,0,11,0.0873,2,0.01587,8,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(167),0,,0,84,0.9524,2,0.1125,0.3548,0.05376,0,0.1339,0.08036,0,112,70,6,12,0,28,10,6,12,0,0,0,0,0,10,0.125,5,0.0625,5,0.5556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(208),1,,1,35,0.4286,1,0.2,0.3947,0.05263,0,0.1333,0.1333,0,15,11,2,2,2,5,2,2,1,2,0,0,0,0,2,0.1333,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(264),1,,1,25,0.84,0,0,0.4694,0.04082,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04762,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(293),1,,1,25,0.84,0,0,0.4694,0.04082,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04762,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(319),1,,1,26,0.8462,0,0,0.4706,0.03922,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04545,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(388),1,,1,17,0.7647,0,0,0.4412,0.05882,0,0,0,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(398),1,,1,17,0.7647,0,0,0.4412,0.05882,0,0,0,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07692,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(411),1,,1,28,0.8571,1,0.08333,0.4667,0.06667,0,0.1667,0.1667,0,24,20,0,4,0,4,0,0,4,0,0,0,0,0,2,0.08333,0,0,2,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(421),0,,0,39,0.8974,1,0.08571,0.4659,0.06818,0,0.1538,0.1538,0,39,30,0,9,0,9,0,0,9,0,0,0,0,0,3,0.08571,0,0,3,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(212),1,,1,18,0.7778,1,0.1429,0.4211,0.05263,0,0.1429,0.1429,0,14,12,1,1,2,4,2,1,1,2,0,0,0,0,1,0.07143,0,0,1,0.5,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(122),1,,1,50,0.24,1,0.25,0.3636,0.06061,0,0.1538,0.1538,0,13,8,2,3,4,7,2,2,3,4,0,0,0,0,2,0.1667,0,0,2,0.6667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(125),1,,1,36,0.08333,0,0,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0303,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(126),0,,0,29,0.8621,1,0.12,0.45,0.03333,0,0.12,0.12,0,25,23,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(117),1,,1,25,0.84,1,0.1429,0.4423,0.03846,0,0.1429,0.1429,0,21,19,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(460),1,1,1,543,0.005525,0,0,0.02069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0463,9,0.01667,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(461),0,,0,535,0.2467,2,0.2273,0.03906,0.01562,0,0.09904,0.03195,0,313,127,16,52,0,112,32,16,52,0,11,0.0273,5,0.01241,14,0.1061,4,0.0303,10,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(496),0,,0,192,0.9792,1,0.7926,0.05647,0.03059,0,0.07634,0.007634,0,393,174,6,36,0,342,154,6,36,0,0,0,0,0,11,0.05851,5,0.0266,6,0.04027,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(541),0,,0,64,0.04688,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01639,0,0,0,0,0,0,0,0,0,0
